window_start,bin,common_support_strata,event_coverage,reference_coverage,event_record_count,reference_record_count,weight_vector_hash,schema_era,timestamp_validity
2020-04-19,B10,66,0.9402173913043478,0.9296703296703297,368,455,e20a1b5b5868c7deec42f4370eb4016a88b1e90d20eb71b285306753cee64bb3,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-04-26,B1,52,0.9083665338645418,0.8791666666666667,251,240,fee5f82fafc3db3ef82ccf08506a5029f9dff5032df61b6b107e806ad12e640a,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-04-26,B2,69,0.9360189573459715,0.9557291666666666,422,384,8baf4c5155ecd1029529c5eb82d56496f02e4e64222fe8c68cf01e0e44da8e0c,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-04-26,B3,46,0.8603603603603603,0.8991596638655462,222,238,d96722fda9704efb343015613d83e0163d8bec0b7772e6c9af6197d05aa6388b,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-04-26,B4,62,0.930622009569378,0.9239904988123515,418,421,3be99df4443618cfaf7bb40688f3f37c068cb94402b18967846a6c3686c0e1a8,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-04-26,B5,52,0.8588709677419355,0.9098039215686274,248,255,bcfe78149d2f9159f40bc46651ccec8a4b9bc715ef350969e55e9bd1b75dc6ff,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-04-26,B6,63,0.9239130434782609,0.8985507246376812,368,483,b099c7d6948e9a10b69e688a4b0883b445129cf35ff34e1a796fedb8192d8dcd,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-04-26,B7,39,0.8526785714285714,0.8728070175438597,224,228,9511f0ee13f4f226f29544ed4dc72df6f518150d5b27e655b4ea6b43442ba40c,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-04-26,B8,61,0.9113300492610837,0.9018691588785047,406,428,ac079760572469cab306077e18f12929b0e7ca33a164fe3f28415de914e6738b,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-04-26,B9,43,0.8108108108108109,0.8502024291497976,259,247,30a6ff43940e3ac42a0536688bc78afb06d3b9fcbd1ca7484110130f3c1c50a8,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-04-26,B10,66,0.9013761467889908,0.9483695652173914,436,368,a4929a48929757c042012e282bc5fdb22172d1e9f341dcc9f56f320d99ea56aa,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-03,B1,46,0.9107142857142857,0.7689243027888446,224,251,c84aebe3b3688671e7106b61fab9b620b698594d7434f13b75c4d782337a810e,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-03,B2,63,0.9489795918367347,0.8957345971563981,392,422,f7ec646e7d651180129fd7cecbe6e59e7138ff77970be053f2dbe4b1fe1a3c9a,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-03,B3,49,0.9431137724550899,0.9054054054054054,334,222,4684fc0f11c6bf621244616a6a934fbb1c4c59c04765629b2ed44353039ea393,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-03,B4,59,0.928395061728395,0.9090909090909091,405,418,b36d83837b7923b88399420046f90fe4a91851f1a4c75967e3e8cc2a65bbbf78,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-03,B5,46,0.921875,0.8588709677419355,256,248,3db6f8a0b5cb5ba85f340a8c2f4e6025b5ba6bbef37087af425b2122179648d7,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-03,B6,66,0.9407744874715261,0.9402173913043478,439,368,91ea2973ec470b754de867a13a83387a47c44f33849896b75a746254127ea3a0,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-03,B7,45,0.871244635193133,0.8303571428571429,233,224,eab8168f9e65dcdbf608e497714cb19c88bf9fe2b5f04cf193beace37c42d9c7,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-03,B8,62,0.9280397022332506,0.9113300492610837,403,406,6adf58ab99fc3c779388a8d838f75744f03c5c40dadd8b399a843d719752aa52,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-03,B9,50,0.8828828828828829,0.888030888030888,222,259,f9a481fddeb7d679e1c150d20d1a7b36390e260665804aac445939079bed37bd,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-03,B10,66,0.9413265306122449,0.926605504587156,392,436,107541af3d4414b1b51645244f0db9116927853e805ff4612e676a86ee5b69fc,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-10,B1,46,0.8547008547008547,0.9196428571428571,234,224,63d41db591a8778e52b34153f7807a6b625dc4608e0f99cebaa3f681e9877cd5,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-10,B2,59,0.9016018306636155,0.9005102040816326,437,392,02c16bf53e2d3901be744ed1ecbd96ac291249e27b44975e0dda53b127d6adde,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-10,B3,45,0.8704453441295547,0.937125748502994,247,334,8fca0d0b8ea660cd432550d2914472a6d55eaeb7f94ce696899ff83bd499467e,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-10,B4,67,0.8962765957446809,0.945679012345679,376,405,6e2bc732540fa86a5a5bb2b5f286b6aa012a2ba1b2fee534f35814347f413321,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-10,B5,42,0.849802371541502,0.91015625,253,256,a36020e18170f0d879f2aa1a4049938367dda9ace205da9f8352a9c900235850,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-10,B6,63,0.9434889434889435,0.9453302961275627,407,439,1b0dc65be4c1cce6e2eadadd9255245f3f3a9d2afc77bb357d33c14870036817,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-10,B7,49,0.8303571428571429,0.8755364806866953,224,233,7b85fbb6237b63c66029c74897154aadd2be034015f430c0f48916a008d43993,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-10,B8,68,0.9212410501193318,0.9528535980148883,419,403,032bbaf73ff8248188de89a3fd73ed361ed28dcd255ee1080e41c2e8526b8c8e,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-10,B9,53,0.8936170212765957,0.9054054054054054,282,222,0da5c2fdb8fb72fcd1c0a97d432c596b2e42aa72c32b1c0709c1335a80e57dc7,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-10,B10,64,0.9283819628647215,0.9285714285714286,377,392,a2ef76ec9eaf65420368a88f4d9f314d0a1109b8c456040b490b07af7ed2ff25,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-17,B1,43,0.8761061946902655,0.8675213675213675,226,234,6d551872bf32d5d64e8346b812b1d98e7fe1ae07ca5e20bcb102d46f1f02135b,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-17,B2,54,0.9123287671232877,0.8558352402745996,365,437,1cec490c4e9d3ab14102600ed3366b31dd4167441f5363169691bebc9297d3aa,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-17,B3,42,0.8188405797101449,0.8502024291497976,276,247,cd29bb881b9c9d2efd0f36825accd227d1ffa92b5be80045bf744dc13688e464,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-17,B4,75,0.9293139293139293,0.949468085106383,481,376,27f1ad2c6ebd7c201faa124014d64c4ee8296e79fd5f4a0e484fdabb8d84f66f,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-17,B5,42,0.8788819875776398,0.83399209486166,322,253,5bf17b6944257a5ef52a5cc39c0fc87663e963ad1b2608bd38e7e8913c1382dd,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-17,B6,71,0.9359504132231405,0.9656019656019657,484,407,d9dbfbf4d333fecab3f0095713d7dba0f3bd3e88734f97f4a57dbdbeca4ce8cd,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-17,B7,45,0.8909774436090225,0.8616071428571429,266,224,dd1e1d1ce65769bd80d9331bb0d42c9c6ca2e3812550a3b9a18b466c697c44ea,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-17,B8,72,0.9421686746987952,0.9093078758949881,415,419,7369cfd20a8227e0b69aa88ff5ada70d2b33d75df4af9834e0e4e411e0a79988,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-17,B9,50,0.9336099585062241,0.8085106382978723,241,282,2796f281d77b9856438475e72a101c9573f1571682b29eece6a41f4bb8854a95,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-17,B10,62,0.9219512195121952,0.9018567639257294,410,377,57c1bded2313cab08f9b489a569b618e09175ba689b3200375f14abef66b4411,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-31,B1,43,0.8194444444444444,0.8468085106382979,216,235,717513226ecada10bc094216cf4e72d60c8c8d366ca696909a3abf341e9d3808,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-31,B2,61,0.9349397590361446,0.92,415,425,7117c563045cd8a962d7b1f1de578ab37d87e9abc932cef902e99435fc5ca023,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-31,B3,45,0.8724137931034482,0.9074074074074074,290,270,047cebd09996d33ce96088271334dbb09947084e38e3ad63aa781315b5dae369,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-31,B4,64,0.8877805486284289,0.9168765743073047,401,397,167a1e9961d0e455b36ed5e6f19f59e83e2bb2c1ff0e789561df5fb8105471ef,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-31,B5,44,0.8446969696969697,0.8237704918032787,264,244,2aae19a683bd24846b163bf674bc68f82a1143854fcfc4fe25a88cb374af17ac,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-31,B6,57,0.8779342723004695,0.9184210526315789,426,380,e6446b3fc729c49e58e4b65046600ddc0bb282524088e4698d8c4ed86657d5c6,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-31,B7,44,0.8532818532818532,0.8680555555555556,259,288,27c24e0aee6d804ae5deec6d1ea398e92d794aed091c7ad4bf740f0d123a2d96,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-31,B8,68,0.922077922077922,0.852803738317757,385,428,e18eeb831271038e9f6e3471c43de910c1966126eedaf13bee67c27b7d4f6cb7,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-31,B9,50,0.8663793103448276,0.8377192982456141,232,228,85f7ca8077615b126ce64cbd56be18be5c1c4b3e5dcdd5ef64f7cb17bf680432,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-05-31,B10,66,0.9333333333333333,0.9090909090909091,435,429,32aabcfb1f306abd009e68c841f91b735769f120664df5cad71cb1491bf9e0d7,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-07,B1,45,0.8262411347517731,0.8518518518518519,282,216,e878109b0e9578fa16a587b64282c7f8b427cca95167ab6737e7c9ece3902466,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-07,B2,58,0.8759124087591241,0.9301204819277108,411,415,66e9e5865cfaabc2aaeb9b4b879907d522943cd3f85bc3d67723bb0e6cb1bbd4,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-07,B3,47,0.8356643356643356,0.8793103448275862,286,290,be4bde1d69e2024f784f0313a72cca031f055d2c75147310609995a746982ffb,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-07,B4,65,0.9380530973451328,0.8952618453865336,339,401,8df1ffc81acfc62e140b4e19f6509eda40bc5e9b524591bf23aa65a005b7309c,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-07,B5,44,0.8080357142857143,0.8787878787878788,224,264,fca68c5d01e32c899fa6448bc933765cb58c65b78f3575b889ca451815bd3a60,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-07,B6,63,0.9184782608695652,0.9272300469483568,368,426,2a4f04b0a8f5168cacbe4b6a28bf91bdff2e2b254b33d5e0f896dd2b9d6cb22e,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-07,B7,51,0.5373134328358209,0.915057915057915,469,259,e67c72b4fff4a4bab1ed562f86af8004579ff9af9939ea68d1d0b486cc70fbb5,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-07,B8,65,0.8700696055684455,0.8909090909090909,431,385,c54eb205829fb6ec9252aff438ef6f4e09bb059910a4a19068b45c6d1d0ee080,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-07,B9,53,0.9039301310043668,0.8793103448275862,229,232,78c3681194bac4a8f197ff62d3a001bc7ada8717b681d6f9d97d434ebb3da863,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-07,B10,73,0.9362244897959183,0.9471264367816092,392,435,91bdf2340c99b5d7434ed2bc6f32ccb6670f1c25b08108beb6bc8541b00ee1a4,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-14,B1,51,0.8623188405797102,0.8581560283687943,276,282,0395eb51d593bdeb0affe65d3c452b5af77842746597c203146d60a4021ea377,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-14,B2,66,0.927027027027027,0.8905109489051095,370,411,6fefaaf534f1399bb919eebe02ba307059e2d4aed9e7d65b4a533657a93b4802,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-14,B3,50,0.8391608391608392,0.8776223776223776,286,286,407fe89ae977688f051e03c34d7d08d33dced92ad65dfe9f7dc12d93ad8dddb8,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-14,B4,64,0.9019607843137255,0.9203539823008849,459,339,893ba3cb728facd48ae58f9ca4e722a263fd3208aa0ecd22b4e2c2ee4cf63c1d,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-14,B5,48,0.8876811594202898,0.90625,276,224,3677ff1e3fceb0938477029313f7d836e8f0138eb9133d057929c73f3828c641,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-14,B6,67,0.9363207547169812,0.9456521739130435,424,368,32e176ebf723f5cf3f55316272838e42061f304cabcab0867edc88eaf23f5aed,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-14,B7,53,0.905511811023622,0.5245202558635395,254,469,ca8d74a65cec3523b50a3eabf396a3600cfe00eef65b895bf183b995344918d4,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-14,B8,68,0.910941475826972,0.9164733178654292,393,431,711728c2fe1fe2a0811e7e6fba4d2dc076d851b159df2964f3abb93d6b5e556d,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-14,B9,48,0.911864406779661,0.8558951965065502,295,229,5ba134ba14102ca9c51704057ed020ea6885c46443862108672c49120ad9e9f4,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-14,B10,62,0.9002375296912114,0.875,421,392,571132873f5ba59c4e9305dd23392035da0851c27d9e3296db14e97a836b9c27,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-21,B1,51,0.8992537313432836,0.8586956521739131,268,276,13cea7daf94d27a064138b80f0e59f4fe256c4b544b757a6a52b3b87b873ae37,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-21,B2,65,0.866822429906542,0.9216216216216216,428,370,459ff453be6c6bcc0425dbf8a81423ed28b46d03d7d36b9b1e789b82431076a6,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-21,B3,50,0.91015625,0.8531468531468531,256,286,30a6c023bc651d120a9f88fa7ef46e861952f401c96c98ba5af42166a05b7871,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-21,B4,67,0.9073634204275535,0.9193899782135077,421,459,4e279c941d6caf17f048c67537a4c3e5e59383a019994de5968a7ad123871caf,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-21,B5,48,0.9117647058823529,0.855072463768116,272,276,eef6d057627744f2f48a7a1e05ffd1f4988a9c7fa2612c4078e897766630419f,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-21,B6,65,0.9348370927318296,0.9292452830188679,399,424,97ff697eeb5007a00e09c15c8ef330f76bb2c5b1de7b268819028316fa18e06e,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-21,B7,50,0.8657243816254417,0.8858267716535433,283,254,fedf99106769e0f0bc9ed7c7df285f58fb67e9ce5f01dec0415646909f23b221,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-21,B8,69,0.9253393665158371,0.9134860050890585,442,393,faeb21a5cf0b4509bd639e5e8a0d288fdf33728741326d00c542e8259b63e3e8,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-21,B9,50,0.8273809523809523,0.9084745762711864,336,295,22230dec1bb957ed62e6d18b464df50db33a9ddeca6e67c9cb39fd27df2f2d89,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-21,B10,64,0.8405172413793104,0.9263657957244655,464,421,a8c9ab02073297c8d5176ba65b76a5a716400ce9f7135ae99907cb5c62a5067b,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-28,B1,47,0.8832684824902723,0.8656716417910447,257,268,012cc8d2e586cd1f7c36f020e52cb506dc85a209a45db65044b7412e55b60944,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-28,B2,63,0.936768149882904,0.9018691588785047,427,428,1a81e50549d2eb8c00f625cfe4e6b8023c494d5be195cbe2e5b828e355e1a3ff,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-28,B3,50,0.8491620111731844,0.921875,358,256,f44287f9b8a9817abd37152320cf71b4f3547129891ad4253c13e60b372f5a29,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-28,B4,67,0.9079497907949791,0.9121140142517815,478,421,19516493dc6e0b6d22ed94e0fe65eec39480bd883500673c27e1d39f557a418d,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-28,B5,48,0.7940298507462686,0.9191176470588235,335,272,5ba10e37d3b3bd45ad62152d070165cf0a69d5072fb048eb5bc2413c4454f6a7,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-28,B6,67,0.9316628701594533,0.9573934837092731,439,399,f0a0a22f0ac4076b9710dcd1782f6df4bfdca47867900fc4b1e2bf69e83f8758,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-28,B7,51,0.8783783783783784,0.8904593639575972,296,283,b81b80920d9798027f33eb38cdc127850e8a45452fbd83ce4222fd68a0362e88,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-28,B8,72,0.897489539748954,0.9411764705882353,478,442,1488508ac66126fff8bc5dadf825b69df2361aee667e6b00bf862acfa8de0cfe,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-28,B9,51,0.9011406844106464,0.8571428571428571,263,336,686fbf1cdbdb25015047483f5d50e5a2d321342763363ff28eafe5074e3e4118,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-06-28,B10,70,0.9200913242009132,0.9267241379310345,438,464,1cba1d89281026e353b7cd5797754a746545a4985004033337c7ef2572df44cc,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-05,B1,52,0.8994252873563219,0.9299610894941635,348,257,13d0adf93d7d108651f8ba840161077754657efedf6b15dca484931245686511,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-05,B2,64,0.9215686274509803,0.927400468384075,459,427,4fcf025f821494d3e81091770e8aa56e4787cc19ed90cbd17c82ae9d56dbfee0,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-05,B3,55,0.8864468864468864,0.8743016759776536,273,358,aa61b51cb29433b01ba1be8b91c54b3e17140d4a1ca80d80401c2417074d2f5b,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-05,B4,72,0.9191176470588235,0.9267782426778243,408,478,97d414cff3f13f05f4b67a21d7b6bdcb1b0937970fc556ff220284b8b8fa2aae,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-05,B5,46,0.8555555555555555,0.7701492537313432,270,335,f6b5a67dced71f2b8404db31b4e478da5eea280383cfc31fb7fd6fd0a06cbde7,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-05,B6,67,0.9200968523002422,0.9316628701594533,413,439,4798492ec962445ed294f2f4be40e805aae6b600fa1d3fa1da1edefa48e69242,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-05,B7,52,0.9060773480662984,0.8851351351351351,362,296,beda607e3de50828d3f345d071aa476e872c46a0a7ad6287ad39019b421c5436,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-05,B8,79,0.9671052631578947,0.9225941422594143,456,478,1ddb68702da8a4f315c6828f0082cf67bdaa26f7b1bbea55787f240ec9afd19e,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-05,B9,52,0.9201388888888888,0.9049429657794676,288,263,81477e0b3fc81aa574576969589b397434322fe21457fbfbef8437b4d81d894d,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-05,B10,70,0.8875739644970414,0.958904109589041,507,438,ab6b5c39ec449b37127443d16f35beb7c584fe1af6182933efa8e088268047f6,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-12,B1,53,0.9262295081967213,0.7701149425287356,244,348,0ed8b46bbad6967922b371d7d638bf8afbfca457f49052a395e7d6ef484c3368,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-12,B2,65,0.929471032745592,0.9259259259259259,397,459,5b600f2b374575788c0ee4ee3e3bde982628dd3dd70a0eca78bb99049e36e910,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-12,B3,50,0.9176029962546817,0.8461538461538461,267,273,d3ceefdfa81c81f70363c1a9f92cb2cd9ec546469f6822189f83f70d6ec91020,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-12,B4,71,0.9343544857768052,0.928921568627451,457,408,07b59764f1a99f6d9437df981e83614e633641e1e0e9dfe8ea20a1f38f192308,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-12,B5,52,0.8459016393442623,0.8925925925925926,305,270,c26b49400be9fed1ce6b50f613ca3753e3d2c6ea42786ebc5be7ec39ab0b6d96,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-12,B6,69,0.919661733615222,0.937046004842615,473,413,454c80f030eb0800d3f20556b9bdbc166e2b0e77f691f4a24ef28a1b0155ab12,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-12,B7,48,0.8571428571428571,0.861878453038674,266,362,c18caa0b2dbb4f84c4ba93fca33b5590c35d0dc1054635aeb0a0bf16bb1baee0,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-12,B8,74,0.9142857142857143,0.9254385964912281,455,456,19e065e7b135c63ef156a29c0ade28f7a1c2eb4680da2e1743b350768c1dbb63,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-12,B9,49,0.8560885608856088,0.8819444444444444,271,288,af0a33800043116beddb8eaed87ad49cf51bff65ff0b5232b20696a9286012b6,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-12,B10,74,0.95,0.8974358974358975,360,507,7e98e1f9234c713ff155d27ced53fc567140143a00c35ab3310612121b2783f4,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-19,B1,51,0.75390625,0.9180327868852459,256,244,028331c553925f3fd68aa2bef61ec3c78d19d25179e2aa509ba5c5eddcfdc068,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-19,B2,66,0.9363867684478372,0.947103274559194,393,397,f91bcab9afddb0cdfd0f962cd9f04e2ca4b3499629e1f9a302f9d37894466dad,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-19,B3,43,0.8264840182648402,0.8314606741573034,219,267,96e42ad1e64d5145e4728a45a34f0ed74dff96f8f18e803ce593da1d1660ff21,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-19,B4,71,0.9297297297297298,0.9168490153172867,370,457,2b1b4d407cd48d9065b1ee583038967cd96fe634eb4d5729d6e4de96b500d7fd,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-19,B5,52,0.88,0.7836065573770492,275,305,4b1a48c66d89af9f62b86a7a2c52b5513bcdfe09b5b8da1084ba196f595385b0,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-19,B6,67,0.9313984168865436,0.8921775898520085,379,473,1a54fcf6a464aa84bf40a92ee0baaf840bb1e3993663390f3d0a7c891a87e33c,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-19,B7,45,0.8347107438016529,0.8045112781954887,242,266,c082f60386e7f244d075bf4013a710d226870a924c473ab0f4a79fe4b8a8268a,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-19,B8,68,0.9147465437788018,0.8681318681318682,434,455,bb7077ec75775bdc64c5a8214a06748a333efd6b9655030f11186dc96424453b,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-19,B9,52,0.8842105263157894,0.8560885608856088,285,271,1f81c3ea917e1dbf222c2449310a78811ea2a7c162b68466c362e91704e7bbb9,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-19,B10,69,0.9079903147699758,0.8972222222222223,413,360,8bb8721e3d9e577dbac7342876c0fa92f073638c46efa9caa5bfa78c5cca6fab,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-26,B1,54,0.9108527131782945,0.8828125,258,256,803b903ea18c55f0eebc1be07b1d6b5efafd37f27836fd75117d77c17b2b70ae,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-26,B2,65,0.9018567639257294,0.916030534351145,377,393,a61fe73c9a24ce95cf709dd29a9af711413847c21911266c96bf9f8a1cc27d0c,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-26,B3,42,0.8319327731092437,0.8310502283105022,238,219,dac7893a79f09bd43eb7fa71eb001770a0206e8c1b84765c375a3dd8c95a39e8,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-26,B4,69,0.8968824940047961,0.9,417,370,2fa4bb6ef0d6c1688afb26c7bcdda720c1de9b5684524243f7553eb6980a543a,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-26,B5,56,0.875,0.88,264,275,45d22ff51eae854014fa7c62002c4b9abe02776219400a84d347d8d3cb4c384c,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-26,B6,67,0.9191919191919192,0.9287598944591029,396,379,553ae731ea462721bce4380ba5857b0aefe5779b8c44923b190a6643ea679e62,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-26,B7,50,0.8134328358208955,0.8842975206611571,268,242,16d03b54f87238abad886fe28842150c10782adcd7bfce9d6f8959613d4150d5,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-26,B8,66,0.9125560538116592,0.9124423963133641,446,434,b12f0aae7063dca96a8e06a4fba47836a8eeb6d9159fca4eece8d5b6307f90f7,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-26,B9,54,0.9145907473309609,0.8947368421052632,281,285,83403341fe49576b3feddacf0a117d7c953d637e7e2926b2616969cec3fdfc1c,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
2020-07-26,B10,73,0.9322429906542056,0.9322033898305084,428,413,7e321d5ae47fb04fbc613a974799f94ee17e8a80d7a0577995ed1c6d1650ac1f,numeric,FROZEN_TIMECREATE_AGGREGATE_PASS
